,UserId,PublicToken,userloanapplicationid,STATUS,createdat,Status_text,Rule,Aries_score
1022,6891240,3C9B5818-1480-4D20-ADEA-B8878BE45B9D,,,,Error,,
1023,6807330,7C3845E0-DEF6-4F56-BB5F-D7F63A6AF46D,,,,Error,,
1024,7463610,ED4336E6-37D5-4DC0-96B5-F6977FE06575,,,,Error,,
1025,7523610,5F5D5D2B-0507-4AD8-9D58-5F04FBB73F9D,,,,Error,,
1026,7075227,7497BAC3-3748-49AA-98AC-66C83568F296,,,,Error,,
1027,6561328,49AA9F32-1A8D-4E4C-BCB2-8DF1AEC76C95,,,,Error,,
1028,6588421,ED0FBCB3-276F-4E4A-BEA1-86B1190FBBA6,,,,Error,,
1029,6637558,2F4F73C1-BD39-4567-89AE-18184A762347,,,,Error,,
1030,7877867,48813F6A-2FC2-4F2F-827C-70079C41BAF2,,,,Error,,
1031,7495286,61A040BB-760E-4D1A-A61B-AC41D60B8C6B,,,,Error,,
1032,6826265,D9A24967-F6C1-45C0-9B63-E4E2B04F8D63,,,,Error,,
1033,7838915,ED2A206F-DEDF-47C7-B4BF-E7BB913F5B4A,,,,Error,,
1034,7784474,70498701-FB99-49E9-B501-F0C9E32E6AB9,,,,Error,,
1035,7018665,F0236222-9F1B-4015-9F93-3FB9D9F09C82,,,,Error,,
1036,7803260,C5144F7F-7FB8-4F7A-988D-C0DED3633E80,,,,Error,,
1037,7148062,CF0874CB-A568-495A-82D0-FD584EFFD08D,,,,Error,,
1038,7363968,C247F875-9970-43B4-B0AF-56A1AB31D69E,,,,Error,,
1039,7540527,AA2E17FA-870B-4755-A8BD-8BB7A3C873DB,,,,Error,,
1040,6431158,544FC2EC-BFB7-4C1C-96A4-CC0CA73A487B,,,,Error,,
1041,7675987,C8816D79-60C0-4C41-A4A0-046E194AB142,,,,Error,,
1042,7538512,05EBDC6F-B565-43AA-A83C-1712A3FCE10D,,,,Error,,
1043,6262402,55523A08-F98D-4C06-B1A2-6B0F8E026158,,,,Error,,
1044,7729111,17DC45B3-D743-4039-B77A-CCA84D332E46,,,,Error,,
1045,7821265,F192C40D-B42E-4281-B152-CCC2368F0DF8,,,,Error,,
1046,7281252,114CA39F-10BE-46A1-A53B-293BC68CCEB2,,,,Error,,
1047,6441709,2FE61205-8734-4D02-BF87-468C10135AE8,,,,Error,,
1048,6745123,DFBCC410-74AE-440E-84F9-7E873CE6CCF2,,,,Error,,
1049,6937829,3829DAEA-B2C1-429E-8742-9E7EEF9762AA,,,,Error,,
1050,6463103,9C0158CB-A548-4C2A-AC16-A7B51D047422,,,,Error,,
1051,7473958,7865FAE7-B718-4879-98B4-AFCF09CF2149,,,,Error,,
1052,7547497,7935A983-D592-4C11-8754-C692DB40D645,,,,Error,,
1053,6543950,776277E5-2453-498D-A2C2-0E3455148DE4,,,,Error,,
1054,6740732,EF596091-2A66-44E8-ADC1-2215E547812E,,,,Error,,
1055,7013936,1FF58BB7-1A7F-4B93-9614-4819AEDF35AB,,,,Error,,
1056,7642837,C62B2A5F-AFBF-4BB2-9036-5D05613425BF,,,,Error,,
1057,7861846,CBD9AD07-450E-4498-8E49-C90D4A52CA3B,,,,Error,,
1058,6706131,1746E74D-0F57-4367-8595-071588EF2448,,,,Error,,
1059,6939541,8A5F9430-A415-4374-AC8D-00524B28837C,,,,Error,,
1060,7928338,0C0F2B33-6F6B-46BA-9AD5-535BDC436C99,,,,Error,,
1061,7303805,9C06FFAA-9985-4776-91B4-6FA43674BDE4,,,,Error,,
1062,6686526,118689D2-0198-4006-891F-B2ADBA7A15FF,,,,Error,,
1063,6927493,AA99076D-6E69-4259-B624-481A5D95D100,,,,Error,,
1064,7169642,24D4393C-8B43-40BE-B674-84FC1DFBCBA1,,,,Error,,
1065,7871856,97D4FF7D-B3FA-4F50-B834-262899B2659D,,,,Error,,
1066,7289078,2A23783A-D309-47E6-B01E-7ED09B8E5112,,,,Error,,
1067,7356998,6F93F4F9-28C4-4D65-B926-8A36DEAD6B44,,,,Error,,
1068,7631284,CE0315D0-45F3-4749-9A86-D055A73160FE,,,,Error,,
1069,7510789,CC6A8BCA-5202-4CB3-9F88-D62BD60F4160,,,,Error,,
1070,6376963,416BCEAC-49CA-45CD-99EC-2A2E72D98B93,,,,Error,,
1071,7361389,4B1FA0DC-5531-4BD1-8078-F3E76C943146,,,,Error,,
1072,7841016,B37E7F38-2BC6-4054-A146-447EB9A39635,,,,Error,,
1073,7016369,F7FBF44C-F9F5-442C-99A4-C8FE18776D47,,,,Error,,
1074,7861113,FD03A8FB-E7D1-435E-8F0F-D31736E3DC72,,,,Error,,
1075,6434175,1B399D22-EE37-40EE-A44D-D6A7C47460D5,,,,Error,,
1076,7687912,CFEBD79A-6D26-4330-B0F5-064A00D140A9,,,,Error,,
1077,7277771,D1F80AAE-E34E-430E-BE2F-242E30A84303,,,,Error,,
1078,7469398,35FEC945-C4C3-43CB-B561-50F4622FF3EE,,,,Error,,
1079,7095470,63B3C8EA-A89D-46A5-9B94-FA81FBCCC704,,,,Error,,
1080,7671324,7816B2D2-1E49-43E9-B13C-7A764ECFAD63,,,,Error,,
1081,7374857,B962906C-4593-4B72-B4D2-F75D60A02D7A,,,,Error,,
1082,7834461,2BEC2464-596D-43D8-A1A5-4338A0AEF84C,,,,Error,,
1083,7925106,498F2BB1-E9AF-4696-A576-AFDABB3BFE37,,,,Error,,
1084,7482820,FEEB6A17-8EE8-4DD9-85DB-1277A54EFBA8,,,,Error,,
1085,7769838,39CF094D-F527-446B-B9EC-02A10A85F796,,,,Error,,
1086,7153844,B09F4026-13DB-4B8E-978E-1C51BB655152,,,,Error,,
1087,7876224,35D27288-E4EF-4508-815F-A679DB8C8025,,,,Error,,
1088,7669512,68F03071-BC54-4F6D-99D1-56C2B5EA3463,,,,Error,,
1089,7689824,0810322D-6277-4EC2-8ADF-6B6074AAC991,,,,Error,,
1090,7744268,DB07E1FF-E5BE-45C6-AFF1-A13CE3F12C4D,,,,Error,,
1091,7427194,E7D14214-1EB6-4D22-BF1B-B2254A591033,,,,Error,,
1092,7132347,15DC58C5-CA4B-4D10-A442-F44F22E81E5A,,,,Error,,
1093,7811006,57351FC4-763A-46A1-AC21-153E5EABEBF8,,,,Error,,
1094,7614722,8FA1D671-2BE5-4BC8-89B6-06FB06DE704B,,,,Error,,
1095,7812629,9835C35C-22F4-492D-A972-3E106B82C168,,,,Error,,
1096,6428018,D577C9BF-7396-4102-A61F-6002AA0D9ED7,,,,Error,,
1097,7121381,76F4399F-F3C4-41BC-9B4B-60E02E1498EB,,,,Error,,
1098,7384306,97CCFC16-C8A1-4480-B603-89884F11F12C,,,,Error,,
1099,7910894,A0563322-C8B9-446D-BE90-A06F2D503200,,,,Error,,
1100,6678992,AE243A71-6DAF-45D9-89F2-AD81A68859A4,,,,Error,,
1101,7172267,0EE1AE1A-8B7A-460C-8963-864A86677BB5,,,,Error,,
1102,7861428,404F0665-3035-4492-90EF-A9E0DC3A5709,,,,Error,,
1103,7572744,7591CFC5-1E54-40B3-98B9-ECA86D54A28B,,,,Error,,
1104,7393457,17FE22A5-926F-4EF9-8559-640A8724E0F4,,,,Error,,
1105,7863277,53115E7F-E478-46A5-A8D2-AEDD2E2A9FCC,,,,Error,,
1106,7047335,7FFF4438-453D-4AE8-8A05-CF71C28E4E73,,,,Error,,
1107,7927877,4D3FDC4E-2B58-43BD-9747-E6012AB16426,,,,Error,,
1108,7926480,E9677D01-CA23-43F1-8142-26C66FCC6A93,,,,Error,,
1109,6449761,0ACE5C9B-5C8F-4A8C-A524-8355CAA2183B,,,,Error,,
1110,6723460,DBAFFBB0-069D-47E5-B8DC-BA5E26DD1481,,,,Error,,
1111,7833920,3DAE15EF-95D7-4089-AAC3-C79B781C52F2,,,,Error,,
1112,7492043,E380F2B1-6965-4B0E-AD16-FBE60E55981D,,,,Error,,
1113,6970215,D7E72679-A1BD-4B43-90F6-3CE925156F34,,,,Error,,
1114,7150286,BBDC8161-0A9E-4CFD-8577-109665ED20E0,,,,Error,,
1115,7690445,D79C9B6D-2FC9-4021-83BA-009733017A97,,,,Error,,
1116,7080279,209406BA-D9ED-4D23-A93E-190C4AE172E6,,,,Error,,
1117,7752217,56A835A2-66AF-4E48-B7CA-4710408FE340,,,,Error,,
1118,6925532,30478F0B-B107-45EC-A94E-8FB854BA798D,,,,Error,,
1119,7062469,567C5245-EF97-48C0-893A-F5D98D28978E,,,,Error,,
1120,7810794,39E0ADC8-4079-493C-8856-1ADCC0014E6A,,,,Error,,
1121,7216237,B08741AF-05D2-4A25-A994-1E53EBDCAC45,,,,Error,,
1122,6425642,7174A1C0-5E79-43D2-B16E-278F24F89C81,,,,Error,,
1123,7744866,607F21D6-4FAC-45C2-9090-A542EA95FEEF,,,,Error,,
1124,6303919,E29C427E-E6D9-45F0-AD7D-B0C0248B29C6,,,,Error,,
1125,7166814,D10837BB-82A9-4360-842B-B853483881EC,,,,Error,,
1126,7553823,05742673-8E3F-4109-A4B2-6FBA50C4A6A9,,,,Error,,
1127,6761236,DA774CF5-7904-4EE5-A3EC-8AC16DDEE9F9,,,,Error,,
1128,6743646,B969F329-0C65-4F87-830A-0C2608EC3B54,,,,Error,,
1129,6878502,3FE22FD8-B621-4D46-AFFD-85865D9CD32A,,,,Error,,
1130,6677552,A55506D4-C511-4103-BBBD-B814A91E8E18,,,,Error,,
1131,7928418,EA15FD45-9544-4B44-9ED9-5E5436E8F9E9,,,,Error,,
1132,7879636,D39609F6-35C7-4BD3-8613-6DFA275605BE,,,,Error,,
1133,7877429,40AB10B6-1627-4698-8C4F-D0415F759E31,,,,Error,,
1134,6559559,B0A24DD7-4859-4A35-B541-1E7DE15C9876,,,,Error,,
1135,7073166,DF81D46C-BF7B-43EB-8D8B-3565B5996340,,,,Error,,
1136,6819521,45169955-70A9-4467-A981-873DB26DC5FF,,,,Error,,
1137,7156074,40E45649-30D2-4924-9C42-9F87A96D6AED,,,,Error,,
1138,7320977,E1F716AE-7EBF-4850-89D5-AB9A474ED935,,,,Error,,
1139,7765493,C43AF241-B5FE-4604-9A7C-CFEB3C273B40,,,,Error,,
1140,6670748,B3FCB520-7A4C-4D7E-B56D-42959F5314A9,,,,Error,,
1141,6656055,5CE6F747-E21A-40D8-921F-559DB40C2767,,,,Error,,
1142,7911269,C6D5321C-5A8D-4560-9160-E80F4DFB1004,,,,Error,,
1143,6982658,056E3319-F9FE-4895-9F9C-F59DAAA4299F,,,,Error,,
1144,6431238,7A3DE7B5-97AA-41A2-B6AA-1579A84958C9,,,,Error,,
1145,6701448,809E6DD3-649E-491B-8AE0-129D8ACA6870,,,,Error,,
1146,7166851,A6D35B30-5A5C-439F-AE01-218B06A7A82F,,,,Error,,
1147,7677212,12470403-7DD4-4FB6-BAB2-3C36C6911E6A,,,,Error,,
1148,7437055,663A27C0-12B2-428E-8FC4-29C88AB9AA98,,,,Error,,
1149,7605794,B2CA8170-2270-4A41-B1CC-ED983882C118,,,,Error,,
1150,7772961,38830C52-29A5-47BE-BE37-36D099B40417,,,,Error,,
1151,7305643,BBB6F225-10D6-4C46-8282-6B44D2375244,,,,Error,,
1152,6504179,D50CC061-A915-46A4-8910-6BCEE98C737F,,,,Error,,
1153,7855248,3BED0B7A-0A37-431D-916F-D31A400C5119,,,,Error,,
1154,7899161,D00810F4-0FF3-4DE6-A8F0-EE7AF4CD638A,,,,Error,,
1155,7185045,BF43B421-0E6D-4429-94F8-8B82112F7867,,,,Error,,
1156,7843738,605322B6-C4AC-4CEE-8DD3-969B9C397D8A,,,,Error,,
1157,7733276,75B242EC-D7AF-4B3F-93F8-E3E3914FBDEB,,,,Error,,
1158,6436946,3404BC7B-13C4-461B-A693-E1208B90D765,,,,Error,,
1159,7076996,CAB3A4AD-57D6-434D-9AE5-E79FE1A77BB1,,,,Error,,
1160,6618179,3336BE34-779D-4EE3-9CA5-071CFDC585BA,,,,Error,,
1161,6395091,1843CF01-98BF-48A4-B4D7-82646A9C93D0,,,,Error,,
1162,7035141,EE16A5AC-DE46-4A9F-A61B-DA8EB73538B3,,,,Error,,
1163,7844531,E7326EB7-99DD-4BA6-8215-1373DC79DF0B,,,,Error,,
1164,6618033,3D84DF7C-2467-40FF-8B33-96E0812EF427,,,,Error,,
1165,6670894,F0D70CAF-13BD-4FDE-BBCA-A2CD504E2856,,,,Error,,
1166,6385293,3B9F61C5-57C1-49DE-AE8E-C4AE366E02FB,,,,Error,,
1167,7760057,E4C20455-F7DE-4479-87D1-3ED4B312296D,,,,Error,,
1168,6485158,F14C941D-82A3-4F6B-948D-4B1DDA649E16,,,,Error,,
1169,7274302,0FE4E896-87D0-4692-AE28-95F06A753752,,,,Error,,
1170,7819370,5FF340AD-0331-4758-B6E7-F46BA32FD699,,,,Error,,
1171,6808037,3FAF2656-A7EB-4941-9C8C-EA7DCD6FF2E7,,,,Error,,
1172,6404812,67255261-BF3A-42C8-B252-F7C25035645A,,,,Error,,
1173,6598205,909B1D1A-B355-4215-91D7-115071EF08FB,,,,Error,,
1174,6295578,42A50D75-05BE-4D86-AE0F-712FF3A053D5,,,,Error,,
1175,7801889,9369C26F-53AB-492A-A97B-942BD7C3327D,,,,Error,,
1176,7653053,EEA6E52E-5415-48B0-9C02-B877C8F1D379,,,,Error,,
1177,7423092,D722DADB-0998-4CFD-A14C-C23452C5F63E,,,,Error,,
1178,6464789,D8F01FE7-05D0-4CFD-93ED-7F3544CDD81C,,,,Error,,
1179,7718749,EC7BB464-5F94-4270-BEFB-AFB93882DCB8,,,,Error,,
1180,7755294,F709273B-9666-4D16-B430-DAB78AA21D2C,,,,Error,,
1181,6328018,F407AEBA-130A-40E8-8E5D-E4DE915C46FC,,,,Error,,
1182,7841096,161AEFCF-9F3A-47CC-9017-2888AE020F3D,,,,Error,,
1183,7466129,05E8A961-BA4A-4275-B5E8-6A70A4349424,,,,Error,,
1184,6470053,1F589468-AE7A-4107-B9CA-7BB1BB459998,,,,Error,,
1185,7143674,D2466A69-D839-4C3C-B819-1BBD283D2E90,,,,Error,,
1186,6627070,2EF86515-83AF-406B-B879-4FB76B7ADB56,,,,Error,,
1187,7662021,8A176D8B-74F6-4BDA-91F2-9E881B942BF9,,,,Error,,
1188,7716024,84874C40-5A78-4879-9A44-095B9936EA77,,,,Error,,
1189,7766509,A3C709B5-0EA4-4561-91C8-01F6C0FBCB06,,,,Error,,
1190,7799682,3EC9D9A0-7C27-4819-9708-17A7A82AABD0,,,,Error,,
1191,7662476,2D9915FA-D34F-431F-9E26-451BB84742A0,,,,Error,,
1192,7130392,15CECF35-ADB1-454C-B98A-863590887AB3,,,,Error,,
1193,7417642,49198ED5-A4D9-4808-A352-307116BD4414,,,,Error,,
1194,7643730,82808126-7CB4-4752-8F0D-7DD07E723908,,,,Error,,
1195,6872906,0B488D57-3E47-4A2A-8F5F-B3522AE1AC57,,,,Error,,
1196,6463973,0C37AED7-EEE1-4F8B-A9C1-C8D155A562D5,,,,Error,,
1197,7824534,49AC162F-E760-405F-945D-CC6B6D75644D,,,,Error,,
1198,6615348,F7A46C47-75E7-4597-97BC-DFAE3C2FFE9C,,,,Error,,
1199,6588003,5F4D11BB-DFBA-4ED4-9166-D3D794246836,,,,Error,,
1200,7726114,14026440-D900-4382-BB8E-67BBFF50EDAA,,,,Error,,
1201,7242065,A6B6383B-831A-450C-95D3-889DDA146B9C,,,,Error,,
1202,7382972,04562049-3EA3-486A-85B7-32C0D32DDD23,,,,Error,,
1203,6916693,11DD8FDB-BBAB-41A5-A213-7590DCCF261A,,,,Error,,
1204,6387978,463AB6CB-FDBB-48E8-BD7C-B19C001BBB48,,,,Error,,
1205,7927708,7E7CDC36-1285-4BBD-B441-F5AA6C0248E7,,,,Error,,
1206,6858359,76873325-18A1-4125-A8C6-10E048ACBFD2,,,,Error,,
1207,7326762,44E7FCDF-5A1E-4FFA-8D9E-722D466CBC4F,,,,Error,,
1208,7927021,292A57AF-D371-4CC6-A59B-8AF17AAF1CEE,,,,Error,,
1209,7830382,4C1DEA0D-614B-4E4C-A913-C08061491BAD,,,,Error,,
1210,7067278,CECAE05B-29FC-47A0-874D-074CDB863FFF,,,,Error,,
1211,6480541,75AE54B2-77A1-43A2-8FEE-487160361BE7,,,,Error,,
1212,7541881,C477A8BC-6195-47DC-AB31-D8C82C7910B3,,,,Error,,
1213,6310079,BA633BC6-94F9-4055-9109-4AE3CC885405,,,,Error,,
1214,7513603,B14A6641-4D3A-41FA-8A62-989751AD34D7,,,,Error,,
1215,7876367,B66C5D32-1413-432F-B577-99519F86C876,,,,Error,,
1216,7771069,A71824BC-D744-4D8D-B195-C2B005D4675B,,,,Error,,
1217,6810453,2456781B-6FED-45C7-AED6-E1069F87B3C6,,,,Error,,
1218,7882467,ACF01FCE-7005-4074-90AC-0DF9E75A06CD,,,,Error,,
1219,6870653,177B38A7-470A-4768-B2CE-2A17D4F5AEE5,,,,Error,,
1220,7927665,C643AAE0-E456-4883-A3C1-3A21238083C0,,,,Error,,
1221,7891959,E9719400-4C2E-4BED-933D-5C39A0E0064D,,,,Error,,
1222,7602230,D426CEA5-5137-45A7-A30A-707B3D2594A7,,,,Error,,
1223,7701683,C8F4E5D5-6766-4643-872D-4B76FB734FCA,,,,Error,,
1224,7572910,B9A9AB7A-E762-427A-834B-65574971DEB7,,,,Error,,
1225,6893069,C3C5E928-F637-4BD2-BCFE-667B79E90FA9,,,,Error,,
1226,6781442,C2A4DCB6-6289-4A6E-A97A-98CA9A834813,,,,Error,,
1227,7330589,D8CAE64D-0745-4B5F-9FF1-A0AC8CBA908B,,,,Error,,
1228,6679135,6B2901B9-A954-4623-9648-A588C5C02F50,,,,Error,,
1229,7877744,A04AB0FA-2A56-4DFA-B256-F8C934A93E0E,,,,Error,,
1230,6806105,38787BD9-7CC0-4F62-8D93-1542A8D6E674,,,,Error,,
1231,7761895,F1E449D7-9DD6-4C38-B871-21CC2059DBFD,,,,Error,,
1232,7564775,3BCAEFB9-0399-4702-83A8-820AE34B41F2,,,,Error,,
1233,6933338,3A3BC579-6E4E-4F18-9C41-B94494368B8B,,,,Error,,
1234,7772045,908B6B05-9396-46A0-A7B6-F41EFC0D17D5,,,,Error,,
1235,7831335,BDD6104B-5247-4E40-ACBB-119996EFCB15,,,,Error,,
1236,6914838,05013666-2B0E-4FE1-844C-65F73F6CCA23,,,,Error,,
1237,7496617,8BABE675-F605-4C06-A77B-7EBDC414AB7D,,,,Error,,
1238,7197691,DFFCC6C9-5337-4844-A3D5-82DB44743895,,,,Error,,
1239,7823675,D64359BD-5FCF-4328-9614-B9BA4C57B200,,,,Error,,
1240,7284180,D0B412BC-A62B-4E6C-A8D4-E809C9F03908,,,,Error,,
1241,7694427,316AC209-1539-4216-BAC8-071EF6C733A8,,,,Error,,
1242,6796739,AB55C371-16A4-4FF4-BD1E-71D2598B0803,,,,Error,,
1243,7724096,700F6F8C-10AE-4A63-AFEF-94B73E5FCC43,,,,Error,,
1244,7536886,933E0E9B-BAB9-43DC-A4A4-AC9093902E42,,,,Error,,
1245,6733725,A303E74B-72E0-4BC0-BDB2-DF6D6EA6C405,,,,Error,,
1246,7878245,6A74AEDB-A2AD-4E8B-887F-4602D0738878,,,,Error,,
1247,7018851,A55EE669-F77C-4645-8281-E0545852B364,,,,Error,,
1248,7674716,03F75C60-7736-4A75-9312-DE4B079DD26E,,,,Error,,
1249,6499519,7F578FD7-8A9E-40BF-9976-0CDFD99981D7,,,,Error,,
1250,6341523,521D9422-2A8E-498B-AA31-22A303C8D989,,,,Error,,
1251,7852752,E0E77C20-F05E-473C-A629-36E62862E464,,,,Error,,
1252,6412320,A0B1F525-A550-42E6-8CBD-43D8415D866A,,,,Error,,
1253,6488201,AD441579-1A21-4FFA-BC7E-74712D397293,,,,Error,,
1254,7526235,B54D0F43-C878-4172-823E-A4EBC14E43C4,,,,Error,,
1255,6431427,C2A48E7F-D58C-4242-B34E-AB78430E1511,,,,Error,,
1256,7668247,87DEA9F3-35B1-440E-AB7A-D9163A07BB3F,,,,Error,,
1257,7817438,57CD72EB-0FA6-4687-AFDA-3910E3D60C67,,,,Error,,
1258,7175639,DDFEB7D3-7BF5-48B6-A0D3-5EB815ADBE48,,,,Error,,
1259,7293503,7668E732-E9E5-4273-807A-7D3CE6196BB7,,,,Error,,
1260,7115616,238D8B7D-D331-4D97-B8FA-D5510C2866EE,,,,Error,,
1261,7875348,4A081FA4-5BAA-43FB-A271-2854E53BF5ED,,,,Error,,
1262,7513125,191FE488-552B-455A-8A9D-E341A962E134,,,,Error,,
1263,7796190,962AE056-2DB5-4721-B180-EEBD9F685E66,,,,Error,,
1264,6853862,900E9CC3-A869-4C32-9D2F-5738506D1454,,,,Error,,
1265,7720246,3AFA1885-FF81-49FF-B938-64A98F36CF58,,,,Error,,
1266,7582734,89D3FFA9-1206-4038-ACF5-915FE6DD78EE,,,,Error,,
1267,7299540,4B9CAFDA-080E-46DC-BDD4-A418C6BAA817,,,,Error,,
1268,6755800,1919B41E-7180-4A2F-A82F-B1109C001BE6,,,,Error,,
1269,7707156,25B8D1BB-4C80-482A-A1E4-5309ABDD8E73,,,,Error,,
1270,7485193,3F798479-AFF4-446E-BE41-B5BD417BBB01,,,,Error,,
1271,7780246,15A6A0D5-E72A-417E-B8D5-C08F86E5A787,,,,Error,,
1272,7289367,67792564-98B5-4BA5-AA0D-4339A1DEE83F,,,,Error,,
1273,7746449,5F24F534-9FF6-4951-85E3-66C6A0E209D8,,,,Error,,
1274,7911023,AF7A9F21-607A-4BD1-9AA4-6DB919CE2FE9,,,,Error,,
1275,6905641,2F1B0786-010D-4424-822D-6B5491B447C6,,,,Error,,
1276,7574662,D809C588-887D-4514-B2C3-DB3E234E4254,,,,Error,,
1277,6674638,8842122E-0426-4A09-88A2-EEF889466E1B,,,,Error,,
1278,6487703,4050F917-22CE-490C-B7A0-43AB74DE7D52,,,,Error,,
1279,6648521,047F59D7-B3F0-4548-A4E2-68F102B3F8AD,,,,Error,,
1280,7901030,8A0FB1F6-5B20-4177-843E-D34B976C9342,,,,Error,,
1281,6612231,756DA2F2-5FED-491D-AF95-D5B354D2A9A3,,,,Error,,
1282,7585333,8E5C9F9E-3C57-427C-8F99-EB3D7A1F66C8,,,,Error,,
1283,7660089,62BE46DF-9203-4DC8-A932-F416C015DD1B,,,,Error,,
1284,6479980,1BC6372B-91BA-4C2A-B47D-2A8B39282558,,,,Error,,
1285,6890450,67E6BCA7-AADE-4BA2-B331-3158E92FDA42,,,,Error,,
1286,7538074,59D7E832-D8CF-4DED-8A37-5BDFB67AC353,,,,Error,,
1287,7620647,F2382267-802E-493C-9155-90CFD8CD9373,,,,Error,,
1288,7014829,1CBDE722-2306-4E2B-9F8A-2F3FFCDD52C2,,,,Error,,
1289,7835769,F12D37A2-D302-4393-A62F-7A0D96E282AE,,,,Error,,
1290,7649469,9A8BA819-B740-477F-B175-E1AF4879138E,,,,Error,,
1291,6995894,31FF0649-00C1-4869-9408-F6AA9DCA31D8,,,,Error,,
1292,7730414,724F906A-11F7-4BF7-8975-21D6C4D081C3,,,,Error,,
1293,7533958,12CD10D6-39F7-4E66-BD9E-67DF4E73B926,,,,Error,,
1294,6765636,19E34DDD-3AB4-414D-B3C7-6CE1BA3C4386,,,,Error,,
1295,6520232,4473D620-7D17-4DC2-B83B-B49F5E9F763E,,,,Error,,
1296,6506169,6107E631-5931-4554-A5A9-BB8F1585F49A,,,,Error,,
1297,6593322,E5E7938E-5E8D-4E9C-A745-D5BA38730EF8,,,,Error,,
1298,7049222,A92168E3-D403-45DC-BC0F-46E816E7F65A,,,,Error,,
1299,6942836,408E6D5F-9BD0-4763-96F8-C593BF97B2EE,,,,Error,,
1300,7311391,85FCCD10-C1DB-4A9D-9AF6-E780C8A219D8,,,,Error,,
1301,7214374,ED257CD8-381D-4A19-9E16-F09C33B17062,,,,Error,,
1302,7098147,C563AFAA-E19D-4F48-AA7D-A776241A658C,,,,Error,,
1303,7526347,6F1C009A-EBE6-4632-8BAB-A80CA4CA9266,,,,Error,,
1304,7856651,F5DD33A8-5980-4977-9C03-AF0D48FE2448,,,,Error,,
1305,7768665,14E16137-5CC3-4996-A088-B6AA0D6D0B05,,,,Error,,
1306,7836585,70961CC2-0BF0-4C76-92BF-E5D9276A8758,,,,Error,,
1307,6833748,502F77E1-CB3E-49C7-A9CA-82ACA0DB0A0C,,,,Error,,
1308,7774261,E2D3EEEA-A039-4950-8AD0-E8D669EDDC76,,,,Error,,
1309,7558956,0EF529FD-0571-4BAB-8531-EFF6EA69D6AE,,,,Error,,
1310,7713265,FEE82EC9-E48B-402A-98DA-9819810FF397,,,,Error,,
1311,7554688,594A7597-41E7-4ADB-804C-A36B2E7875A3,,,,Error,,
1312,7064141,9D6A2D5D-D13C-43C8-BB29-E615F5E359B7,,,,Error,,
1313,6492014,814C2F2D-3B32-47F7-AB2B-E76379397F8C,,,,Error,,
1314,7358819,99249075-ADE4-4501-9612-E85043708ACF,,,,Error,,
1315,7634625,279502CB-C54A-4949-869F-1C4EFDFF5CA3,,,,Error,,
1316,7019123,FD82FAFB-8174-4B8B-9E44-33459790A708,,,,Error,,
1317,7514130,E2F24353-6954-496E-935C-50EB7872323A,,,,Error,,
1318,7269728,144AD7EF-AA4D-40C1-8693-60C15B9844C4,,,,Error,,
1319,6568324,0BEFF486-F8A9-48BB-9417-9A415D985F29,,,,Error,,
1320,7400256,D31FDAFC-5588-4550-8AC2-B4EEC2523A26,,,,Error,,
1321,7832409,2B89D113-0B25-4666-9641-D81FA8D5C707,,,,Error,,
1322,7907491,C8E4A126-E01F-484C-9E78-DD5B74BF2F07,,,,Error,,
1323,7701217,21021F0B-279B-4F7D-99BA-EFADCF4E5576,,,,Error,,
1324,6743632,6BC0E477-33DF-4C1A-ABD6-F95DE98EF8FA,,,,Error,,
1325,7732452,70F6C75D-C731-4A71-87DD-417A1CEA5C70,,,,Error,,
1326,7776568,555E31DF-9F4A-4808-82F6-805B1A2C674D,,,,Error,,
1327,7720550,04A773C0-9113-4E8D-83B3-A4B651FCD990,,,,Error,,
1328,6591779,50CFB35D-030B-4CEB-9634-A45DA4A8CD17,,,,Error,,
1329,6952723,062B1738-128E-48AD-8B74-AE43982030C7,,,,Error,,
1330,7919685,CAF725F5-499D-4E7D-8206-1E797BECFA94,,,,Error,,
1331,7633374,AC5A7034-41BA-4512-B640-A63F9381E976,,,,Error,,
1332,7755738,799025FF-CAAD-442F-AB37-CEE12CA59914,,,,Error,,
1333,7861019,4C70BB3A-6CF1-48B0-AF27-285C81CCFA5F,,,,Error,,
1334,7462119,3AA321D5-7A43-4786-B233-5CCB8BB85AB3,,,,Error,,
1335,7881580,F1A14AF2-63AE-4459-BE52-73D43C706397,,,,Error,,
1336,7534960,D606D248-E218-4001-BA1F-C913E65C3A14,,,,Error,,
1337,7708602,EACC4CC8-3034-4CA5-9C18-EE5EDF77C2DC,,,,Error,,
1338,7321547,A3249F27-D841-44F0-AFB6-410A55700F1F,,,,Error,,
1339,6322076,51752F06-3559-4416-8303-B5FD823CFE7F,,,,Error,,
1340,7624320,EFB6B258-0C2E-42B2-86EF-CACB3CB7B850,,,,Error,,
1341,7822768,9DB03135-B48C-437F-9319-D81A693810A7,,,,Error,,
1342,7124473,21E54E3F-48AE-423D-8047-0070805046C8,,,,Error,,
1343,7896084,908081E4-B42B-446B-B321-37D75EC70F34,,,,Error,,
1344,7477794,473369F0-BC45-469A-AC4F-8C1346EE97E6,,,,Error,,
1345,7731473,EFA2B806-C3C9-4240-B42D-D4A600E19FC4,,,,Error,,
1346,7166531,10EF2BFB-BE9A-41B8-B055-2D6C6C99878D,,,,Error,,
1347,7916545,D8BD1C85-4080-472A-965B-31FBA3318B06,,,,Error,,
